Area Code,Area,Item Code,Item,Element,Year Code,Year,Unit,Value,SUBJECT,MEASURE,Value
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Quantity,2016,2016,tonnes,300.08,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Quantity,2017,2017,tonnes,150.11,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2002,2002,1000 US$,0.15,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2004,2004,1000 US$,25.8,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2005,2005,1000 US$,111.79,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2006,2006,1000 US$,68.77,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2007,2007,1000 US$,143.24,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2008,2008,1000 US$,11.65,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2009,2009,1000 US$,24.5,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2010,2010,1000 US$,70.57,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2011,2011,1000 US$,76.11,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2012,2012,1000 US$,39.87,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2013,2013,1000 US$,74.42,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2014,2014,1000 US$,196.18,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2015,2015,1000 US$,607.88,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2016,2016,1000 US$,181.56,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Export Value,2017,2017,1000 US$,97.94,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Agricultural Use,2002,2002,tonnes,111803,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Agricultural Use,2003,2003,tonnes,107434,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Agricultural Use,2004,2004,tonnes,130688,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Agricultural Use,2005,2005,tonnes,135193,,,
223,Turkey,4016,Potassium chloride (muriate of potash) (MOP),Agricultural Use,2011,2011,tonnes,93412.37,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2002,2002,tonnes,20337.65,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2003,2003,tonnes,20282.32,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2004,2004,tonnes,23301.71,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2005,2005,tonnes,33798.3,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2006,2006,tonnes,40440.52,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2007,2007,tonnes,39751.28,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2008,2008,tonnes,29289.83,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2009,2009,tonnes,19780.18,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2010,2010,tonnes,37486.21,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2011,2011,tonnes,37897.84,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2012,2012,tonnes,36398.48,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2013,2013,tonnes,28835.56,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2014,2014,tonnes,42133.82,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2015,2015,tonnes,35248.08,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2016,2016,tonnes,40134.87,,,
223,Turkey,4025,Potassium nitrate,Import Quantity,2017,2017,tonnes,38638.03,,,
223,Turkey,4025,Potassium nitrate,Import Value,2002,2002,1000 US$,6293.6,,,
223,Turkey,4025,Potassium nitrate,Import Value,2003,2003,1000 US$,6249.71,,,
223,Turkey,4025,Potassium nitrate,Import Value,2004,2004,1000 US$,7734.9,,,
223,Turkey,4025,Potassium nitrate,Import Value,2005,2005,1000 US$,14550.83,,,
223,Turkey,4025,Potassium nitrate,Import Value,2006,2006,1000 US$,18835.13,,,
223,Turkey,4025,Potassium nitrate,Import Value,2007,2007,1000 US$,17948.67,,,
223,Turkey,4025,Potassium nitrate,Import Value,2008,2008,1000 US$,26800.06,,,
223,Turkey,4025,Potassium nitrate,Import Value,2009,2009,1000 US$,21656.96,,,
223,Turkey,4025,Potassium nitrate,Import Value,2010,2010,1000 US$,33031.14,,,
223,Turkey,4025,Potassium nitrate,Import Value,2011,2011,1000 US$,36126.71,,,
223,Turkey,4025,Potassium nitrate,Import Value,2012,2012,1000 US$,36955.35,,,
223,Turkey,4025,Potassium nitrate,Import Value,2013,2013,1000 US$,27536.04,,,
223,Turkey,4025,Potassium nitrate,Import Value,2014,2014,1000 US$,38523.89,,,
223,Turkey,4025,Potassium nitrate,Import Value,2015,2015,1000 US$,31742.59,,,
223,Turkey,4025,Potassium nitrate,Import Value,2016,2016,1000 US$,33833.84,,,
223,Turkey,4025,Potassium nitrate,Import Value,2017,2017,1000 US$,31107.53,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2002,2002,tonnes,114.6,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2003,2003,tonnes,181.5,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2004,2004,tonnes,272.43,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2005,2005,tonnes,191,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2006,2006,tonnes,102.2,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2007,2007,tonnes,121.8,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2008,2008,tonnes,40.85,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2009,2009,tonnes,209.48,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2010,2010,tonnes,313.48,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2011,2011,tonnes,419.67,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2012,2012,tonnes,477.99,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2013,2013,tonnes,890.95,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2014,2014,tonnes,469.26,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2015,2015,tonnes,809.07,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2016,2016,tonnes,808.46,,,
223,Turkey,4025,Potassium nitrate,Export Quantity,2017,2017,tonnes,1586.08,,,
223,Turkey,4025,Potassium nitrate,Export Value,2002,2002,1000 US$,44.5,,,
223,Turkey,4025,Potassium nitrate,Export Value,2003,2003,1000 US$,66.02,,,
223,Turkey,4025,Potassium nitrate,Export Value,2004,2004,1000 US$,110.15,,,
223,Turkey,4025,Potassium nitrate,Export Value,2005,2005,1000 US$,100.98,,,
223,Turkey,4025,Potassium nitrate,Export Value,2006,2006,1000 US$,66.82,,,
223,Turkey,4025,Potassium nitrate,Export Value,2007,2007,1000 US$,74.53,,,
223,Turkey,4025,Potassium nitrate,Export Value,2008,2008,1000 US$,68.28,,,
223,Turkey,4025,Potassium nitrate,Export Value,2009,2009,1000 US$,279.14,,,
223,Turkey,4025,Potassium nitrate,Export Value,2010,2010,1000 US$,311.05,,,
223,Turkey,4025,Potassium nitrate,Export Value,2011,2011,1000 US$,451.94,,,
223,Turkey,4025,Potassium nitrate,Export Value,2012,2012,1000 US$,545.93,,,
223,Turkey,4025,Potassium nitrate,Export Value,2013,2013,1000 US$,908.25,,,
223,Turkey,4025,Potassium nitrate,Export Value,2014,2014,1000 US$,522.57,,,
223,Turkey,4025,Potassium nitrate,Export Value,2015,2015,1000 US$,823,,,
223,Turkey,4025,Potassium nitrate,Export Value,2016,2016,1000 US$,700.4,,,
223,Turkey,4025,Potassium nitrate,Export Value,2017,2017,1000 US$,1438.94,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2002,2002,tonnes,20223,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2003,2003,tonnes,20101,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2004,2004,tonnes,23029,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2005,2005,tonnes,33607,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2007,2007,tonnes,30196,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2008,2008,tonnes,23988,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2009,2009,tonnes,15326,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2010,2010,tonnes,37172.73,,,
223,Turkey,4025,Potassium nitrate,Agricultural Use,2011,2011,tonnes,37478.17,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Production,2010,2010,tonnes,893,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Production,2011,2011,tonnes,137,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2002,2002,tonnes,36861.83,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2003,2003,tonnes,51467.44,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2004,2004,tonnes,59381.48,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2005,2005,tonnes,39221.27,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2006,2006,tonnes,38968.11,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2007,2007,tonnes,77791.83,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2008,2008,tonnes,33426.69,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2009,2009,tonnes,11575.82,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2010,2010,tonnes,34986.34,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2011,2011,tonnes,28988.57,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2012,2012,tonnes,36458.88,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2013,2013,tonnes,22799.35,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2014,2014,tonnes,25613.29,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2015,2015,tonnes,35298.77,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2016,2016,tonnes,26481.06,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Quantity,2017,2017,tonnes,23996.56,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2002,2002,1000 US$,6989.8,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2003,2003,1000 US$,9857.31,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2004,2004,1000 US$,14127.79,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2005,2005,1000 US$,11932.72,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2006,2006,1000 US$,12855.66,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2007,2007,1000 US$,27022.42,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2008,2008,1000 US$,19667.74,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2009,2009,1000 US$,8139.04,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2010,2010,1000 US$,20146.37,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2011,2011,1000 US$,18648.59,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2012,2012,1000 US$,23412.82,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2013,2013,1000 US$,13696.23,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2014,2014,1000 US$,16963.23,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2015,2015,1000 US$,22338.24,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2016,2016,1000 US$,14040.04,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Import Value,2017,2017,1000 US$,11770.4,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2002,2002,tonnes,119.25,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2003,2003,tonnes,300.4,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2004,2004,tonnes,7.8,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2005,2005,tonnes,65,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2006,2006,tonnes,18,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2007,2007,tonnes,37.5,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2008,2008,tonnes,3114.45,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2009,2009,tonnes,5377.97,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2010,2010,tonnes,5512.9,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2011,2011,tonnes,5325.83,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2012,2012,tonnes,579.65,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2013,2013,tonnes,2227.01,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2014,2014,tonnes,1126.46,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2015,2015,tonnes,1975.59,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2016,2016,tonnes,10028.96,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Quantity,2017,2017,tonnes,4758.72,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2002,2002,1000 US$,41.41,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2003,2003,1000 US$,54.53,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2004,2004,1000 US$,3.58,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2005,2005,1000 US$,29.27,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2006,2006,1000 US$,7.63,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2007,2007,1000 US$,19.48,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2008,2008,1000 US$,2352.77,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2009,2009,1000 US$,5130.91,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2010,2010,1000 US$,2591.41,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2011,2011,1000 US$,2677.44,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2012,2012,1000 US$,489.96,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2013,2013,1000 US$,1533.42,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2014,2014,1000 US$,868.52,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2015,2015,1000 US$,1503.35,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2016,2016,1000 US$,7118.39,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Export Value,2017,2017,1000 US$,2439.48,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2002,2002,tonnes,36743,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2003,2003,tonnes,51167,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2004,2004,tonnes,59374,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2005,2005,tonnes,39156,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2007,2007,tonnes,28058,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2008,2008,tonnes,15484,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2009,2009,tonnes,1,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2010,2010,tonnes,9850,,,
223,Turkey,4017,Potassium sulphate (sulphate of potash) (SOP),Agricultural Use,2011,2011,tonnes,23799.74,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2002,2002,tonnes,1826.72,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2003,2003,tonnes,2841.51,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2004,2004,tonnes,3178.86,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2005,2005,tonnes,4479.12,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2006,2006,tonnes,3905.36,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2007,2007,tonnes,3929.88,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2008,2008,tonnes,3619.04,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2009,2009,tonnes,3758.23,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2010,2010,tonnes,2854.8,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2011,2011,tonnes,2952.21,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2012,2012,tonnes,2191.75,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2013,2013,tonnes,4101.25,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2014,2014,tonnes,5645.82,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2015,2015,tonnes,3400.27,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2016,2016,tonnes,3961.09,,,
223,Turkey,4005,Sodium nitrate,Import Quantity,2017,2017,tonnes,3592.43,,,
223,Turkey,4005,Sodium nitrate,Import Value,2002,2002,1000 US$,480.65,,,
223,Turkey,4005,Sodium nitrate,Import Value,2003,2003,1000 US$,787.07,,,
223,Turkey,4005,Sodium nitrate,Import Value,2004,2004,1000 US$,827.62,,,
223,Turkey,4005,Sodium nitrate,Import Value,2005,2005,1000 US$,1191.51,,,
223,Turkey,4005,Sodium nitrate,Import Value,2006,2006,1000 US$,1087.25,,,
223,Turkey,4005,Sodium nitrate,Import Value,2007,2007,1000 US$,1140.73,,,
223,Turkey,4005,Sodium nitrate,Import Value,2008,2008,1000 US$,1569.59,,,
223,Turkey,4005,Sodium nitrate,Import Value,2009,2009,1000 US$,2151.43,,,
223,Turkey,4005,Sodium nitrate,Import Value,2010,2010,1000 US$,1473.46,,,
223,Turkey,4005,Sodium nitrate,Import Value,2011,2011,1000 US$,1412.36,,,
223,Turkey,4005,Sodium nitrate,Import Value,2012,2012,1000 US$,1067.82,,,
223,Turkey,4005,Sodium nitrate,Import Value,2013,2013,1000 US$,1992.75,,,
223,Turkey,4005,Sodium nitrate,Import Value,2014,2014,1000 US$,2602.86,,,
223,Turkey,4005,Sodium nitrate,Import Value,2015,2015,1000 US$,1386.92,,,
223,Turkey,4005,Sodium nitrate,Import Value,2016,2016,1000 US$,1939.14,,,
223,Turkey,4005,Sodium nitrate,Import Value,2017,2017,1000 US$,1733.28,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2002,2002,tonnes,2,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2003,2003,tonnes,10,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2004,2004,tonnes,1,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2006,2006,tonnes,18,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2007,2007,tonnes,33,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2008,2008,tonnes,44.38,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2009,2009,tonnes,16.25,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2010,2010,tonnes,9.13,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2011,2011,tonnes,33.8,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2012,2012,tonnes,31.83,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2013,2013,tonnes,52.95,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2014,2014,tonnes,88.77,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2015,2015,tonnes,89.72,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2016,2016,tonnes,40.6,,,
223,Turkey,4005,Sodium nitrate,Export Quantity,2017,2017,tonnes,17.2,,,
223,Turkey,4005,Sodium nitrate,Export Value,2002,2002,1000 US$,0.84,,,
223,Turkey,4005,Sodium nitrate,Export Value,2003,2003,1000 US$,4.6,,,
223,Turkey,4005,Sodium nitrate,Export Value,2004,2004,1000 US$,2.67,,,
223,Turkey,4005,Sodium nitrate,Export Value,2006,2006,1000 US$,7.27,,,
223,Turkey,4005,Sodium nitrate,Export Value,2007,2007,1000 US$,16.48,,,
223,Turkey,4005,Sodium nitrate,Export Value,2008,2008,1000 US$,32.53,,,
223,Turkey,4005,Sodium nitrate,Export Value,2009,2009,1000 US$,17.11,,,
223,Turkey,4005,Sodium nitrate,Export Value,2010,2010,1000 US$,8.03,,,
223,Turkey,4005,Sodium nitrate,Export Value,2011,2011,1000 US$,25.68,,,
